k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
4411,4.4109999999999996,0.11607386459756044,0.037814855133263603,0.0012715770472283838,-2.6582946969400383,-0.36286976150113054,3.3083699318506752,10.914639728995637,0.97358563855458613,0,0.22832215048097912,0,0.9799460544878893,0,0.19926296769249088,0,0,0.17090365306558428,0,0,-0.052369762260811178,0,0.9733958265411744,-0.016605247307707575,0.22832215048097912,0.0096863942628294172,0,0,944,0,1405.3434740755099,1393.7454135357311,1332.5969115543221,1280.8396958990684,0,55.531246905294189,54.9778713811288,52.086473756922338,49.673515890598573
4412,4.4119999999999999,0.11466794563905688,0.020130251561259943,-0.0035580537358946285,-2.835483097947471,-0.43819582759153552,3.0859603809094525,10.914639728995637,0.97358563855458613,0,0.22832215048097912,0,0.9799460544878893,0,0.19926296769249088,0,0,0.17090365306558428,0,0,-0.052369762260811178,0,0.9733958265411744,-0.016605247307707575,0.22832215048097912,0.0096863942628294172,0,0,944,0,1400.6944413796939,1394.8332098566761,1332.8669079577953,1284.4619953090944,0,55.309238671399171,55.02970589785869,52.099143808882538,49.841364412264021
4413,4.4130000000000003,0.11436486479144495,0.0056325832815799226,0.003306456178765127,-2.9616284603689809,-0.37309344372350961,3.3894426864707681,10.914639728995637,0.97358563855458613,0,0.22832215048097912,0,0.9799460544878893,0,0.19926296769249088,0,0,0.17090365306558428,0,0,-0.052369762260811178,0,0.9733958265411744,-0.016605247307707575,0.22832215048097912,0.0096863942628294172,0,0,944,0,1402.9950196044699,1389.4619450575865,1339.568145070506,1280.7962664169702,0,55.41906787501506,54.773895421085768,52.413885839785749,49.67150441076474
4414,4.4139999999999997,0.12258017139817109,-0.0054451462646611382,-0.0020853676928636322,-2.7034562232408104,-0.15756940816958814,3.1418849035370058,10.914639728995637,0.97358563855458613,0,0.22832215048097912,0,0.9799460544878893,0,0.19926296769249088,0,0,0.17090365306558428,0,0,-0.052369762260811178,0,0.9733958265411744,-0.016605247307707575,0.22832215048097912,0.0096863942628294172,0,0,944,0,1399.7556971286001,1390.2855686605508,1337.9306564041506,1285.1509630147114,0,55.264441071817842,54.813099074756153,52.336927906216481,49.873306967975736
4415,4.415,0.12362504831087986,-0.023108710205914623,0.0019995705316554757,-2.7666007930860208,-0.24202656750334356,3.3205515770577074,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1404.8174301062045,1397.1735229675503,1322.7845073005935,1260.148778332948,0,55.506113633011829,55.141271209097539,51.626591529284283,48.717708382948096
4416,4.4160000000000004,0.11926309796149906,-0.041732691950095629,0.00049932206898128939,-3.0719344785473122,-0.3739753892361562,3.2481910619385133,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1403.1505130672926,1395.8024314091242,1324.2291047133583,1262.0067947050361,0,55.426493352300213,55.075901943005839,51.694225000271665,48.803332770626376
4417,4.4169999999999998,0.12865217988882258,-0.055316415447490636,0.0068845594639213303,-2.7581822638009879,-0.28396961816390287,3.5305384855632207,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1407.6102786543745,1388.9685168011613,1328.5151848991889,1260.0741358167234,0,55.639587290870857,54.750412555949481,51.89503610162042,48.714269423428355
4418,4.4180000000000001,0.12888977685829048,-0.075103208924468062,0.0049926693412311318,-2.85534852653586,-0.47783094526659831,3.4408438963998873,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1405.8486619537368,1387.2170083441933,1329.4681529027259,1262.9618376503465,0,55.555386781964714,54.667079216804417,51.939713853853192,48.847360547459395
4419,4.4190000000000005,0.12882950957099906,-0.082796771880550762,0.0020667343244121505,-2.9654974498488893,-0.13300338162637995,3.3048115425240141,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1404.8579048871909,1387.0886561252294,1328.6428667951866,1265.0719825919778,0,55.508047317145575,54.660973889119461,51.901021559059622,48.944676932153243
4420,4.4199999999999999,0.13182722744900185,-0.099082766817040452,0.0062057685008655161,-2.9378882941432169,-0.17970833739479547,3.4866344630754051,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1407.1529079131553,1381.8445501994431,1332.5451242228207,1264.155641622458,0,55.617722698799284,54.411693323014902,52.084043644126872,48.902410371723263
4421,4.4210000000000003,0.13212376022254499,-0.12414340928525977,0.0005744647694536642,-3.031619253957484,-0.62616442670392647,3.2293167100307394,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1402.615284637172,1381.8726388733194,1331.7717653296793,1269.9692908910811,0,55.400935103234502,54.413027666972283,52.047757647265023,49.170734534109812
4422,4.4219999999999997,0.13558089031809464,-0.12851462703510233,0.0025719856023470877,-2.9832152619151917,-0.14749398138939232,3.3152407096566647,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1404.8711200867615,1378.9651477408847,1333.1584122059114,1269.1810614435567,0,55.508678677959345,54.274957425577753,52.112824116761637,49.134331156610173
4423,4.423,0.13704982747026309,-0.14883640581711707,-0.0026839443991659995,-3.024268553010709,-0.39122633917190075,3.0752306720528884,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1401.1810987269012,1379.0331024668224,1332.0253748247203,1274.3654472695498,0,55.332466415731716,54.278183308256047,52.059656228620291,49.37389950708026
4424,4.4239999999999995,0.14005034030552491,-0.1648495320126219,0.0028472552656247097,-2.9965506897674268,-0.44638023999157733,3.3205103676034331,10.809656056398206,0.97390813577050073,0.0013837706089756311,0.22693837987200349,0,0.9799460544878893,0,0.19926296769249088,0,0,0.068056276131473734,0,0,-0.053102206488235118,0,0.97191145939925661,-0.0013837706089756311,0.23524100352585728,0.0069188530448781559,0,0,944,0,1403.9505159610549,1373.2265252559998,1336.6571213257021,1272.7369172674923,0,55.464701405366554,54.002734957644378,52.277096702057619,49.298611737939837
4425,4.4249999999999998,0.14753944066008653,-0.18037603695654356,-0.0040171934975769819,-2.767105836145531,-0.48481705025082344,3.0086640683100891,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1424.4253524431313,1390.1437027313441,1317.2882934926106,1266.2999234305528,0,56.445139732387595,54.806345830537268,51.369493012772011,49.001331638202821
4426,4.4260000000000002,0.1471570250509954,-0.19328987511767962,0.0017364437420283041,-2.891681674487355,-0.4109361108513343,3.264468672045362,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1424.4995159646228,1387.1344758615492,1320.1455919531109,1266.540853710957,0,56.448700019964839,54.6631533734462,51.503105613243385,49.01244975562917
4427,4.4269999999999996,0.14798436735635598,-0.20451245102711876,0.0017278735636477582,-2.9618398957662317,-0.26610850812274245,3.2614600485600662,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1421.8364770869828,1387.2670563373008,1319.3850638654758,1270.1752805239366,0,56.320898960767238,54.669459901310454,51.467532522454228,49.180249108777481
4428,4.4279999999999999,0.15007076726200144,-0.22150869861616732,0.0017425525539086217,-2.9752143347799334,-0.38583842198493196,3.2598033002905837,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1418.7039248032108,1386.7319563316012,1319.1308317203534,1274.518947297651,0,56.170672424518706,54.644007774208639,51.455642535488444,49.380997500392837
4429,4.4290000000000003,0.14712423870187133,-0.23408607968447856,-9.2187801276011339e-05,-3.214538958502247,-0.31156678649692682,3.1753055507800636,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1414.6145610843651,1388.1181699360413,1317.8795977372893,1278.8424449120205,0,55.974734192996181,54.70995021133038,51.397135619500737,49.581034170863525
4430,4.4299999999999997,0.15626271423269908,-0.24676132004132187,0.0049696851300525535,-2.9098786661116849,-0.24610786545336685,3.401245837241222,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1415.4660048614469,1384.2384804911437,1319.599592279433,1280.3311202358343,0,56.01551414864786,54.525449572753594,51.47756622779935,49.64996209239608
4431,4.431,0.15944324364028653,-0.26822046652479981,0.0029473147936426858,-2.8723201949553627,-0.57974699056699452,3.3089656945121004,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1410.8061711377377,1384.2440217789263,1318.6588294800868,1286.4230914681357,0,55.792435495972299,54.525712965281194,51.433569843382948,49.932301234631247
4432,4.4320000000000004,0.1600267669647191,-0.27695147982621449,-0.00088499810188891193,-2.9505036985179576,-0.34491160374845437,3.1356229469151033,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1406.3143171391043,1386.6180350087145,1315.6609212251296,1291.8428116216144,0,55.577640289326617,54.63858952111039,51.293436983248604,50.183851153836741
4433,4.4329999999999998,0.15780120970409342,-0.29337471533696835,-0.00051778887231257453,-3.1537323818465772,-0.45959110654507157,3.1514269403233115,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1403.1196089696114,1386.2187971680612,1316.2220166373254,1295.1692767361799,0,55.425017526931704,54.619602431392927,51.319656529277189,50.338416247510644
4434,4.4340000000000002,0.16012421409542113,-0.30544298199616138,0.00030835896610517666,-3.1509375751818842,-0.38190208760771516,3.188162397613695,10.864589373455001,0.97454986280699818,0,0.22417083865405224,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.036317026276436661,0,0,-0.053773613696707051,0,0.97289899294487525,-0.0069188530448781567,0.23108969169893043,-0.0041513118269268946,0,0,944,0,1401.1078199542262,1385.4326106382834,1316.2061428478107,1298.2009824954082,0,55.328968703590554,54.582218185707532,51.318914708704582,50.479398656177437
4435,4.4349999999999996,0.16814508122018387,-0.31576065361743788,0.0028971796040476727,-2.8902264329165659,-0.22883963014767467,3.3044284415644158,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1425.7852081326423,1393.3941717525252,1307.4662008529388,1288.3500317426467,0,56.510431130941157,54.961137353352164,50.91092622651307,50.021698304958001
4436,4.4359999999999999,0.16495422245139343,-0.33469987489311381,0.0059729663513256592,-3.1317447753481464,-0.4667266483026179,3.4428350027712389,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1424.6573246313246,1390.2842902783027,1311.4270215432282,1288.9316176639368,0,56.456275984458827,54.813038218865287,51.095709610077193,50.04868856242053
4437,4.4370000000000003,0.17049575266709746,-0.3456688268314958,0.0017133185206998636,-2.9784752669331804,-0.34942467284946344,3.2516180287950194,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1421.1464701841244,1391.1390961845245,1309.3105424705161,1294.0266909896079,0,56.28779866642634,54.853734545393635,50.996946969332434,50.285311016485345
4438,4.4379999999999997,0.17165800460637923,-0.35451696689217616,0.0026255668177455338,-3.0197658102725065,-0.13983789634940866,3.2931573417877162,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1420.3994907754375,1389.5788102285212,1310.5484604569292,1295.2695463997377,0,56.251971660258384,54.779457599626582,51.054706344694239,50.343077325457124
4439,4.4390000000000001,0.17176241074828527,-0.37550435742115962,0.0015399968670627984,-3.106036215509218,-0.47902519810130323,3.2450409687743429,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1417.0979655877024,1388.2854000075511,1311.9004043454418,1298.8990651313825,0,56.093700854693097,54.717906904824545,51.117806591592803,50.511876677460492
4440,4.4399999999999995,0.17673005483432044,-0.38477679038938351,-0.0030701384275732824,-2.9708184993379381,-0.29420370475503782,3.0385976839662456,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1413.5360060140119,1389.5311789475813,1309.4624763787149,1303.8985902509701,0,55.923088971648703,54.77719057726614,51.004035004446081,50.744645184716362
4441,4.4409999999999998,0.18146454050442049,-0.39614372360867456,0.0042126033936992491,-2.8430687181448127,-0.20618156991735634,3.3670642989100537,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1416.324240363228,1383.7334611598383,1314.4242645761537,1302.0447978420023,0,56.056628025517647,54.501446142706413,51.235662071000533,50.658301786316663
4442,4.4420000000000002,0.17981580948446882,-0.40912924044041687,0.0030960520074182207,-2.9991405339530863,-0.19344851569688104,3.3179690944594644,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1413.7633068593964,1383.1343751025215,1315.2453253771007,1304.632819964786,0,55.933971841905887,54.472975637880012,51.274018904756289,50.778854306088384
4443,4.4429999999999996,0.18283850750975064,-0.42669030977125588,0.0011076279895139429,-2.9417857698187455,-0.38889982770414183,3.2297698519120144,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1410.5877058839922,1382.2506326830896,1315.4955330758946,1308.7480518347852,0,55.78198325133036,54.430985051496158,51.28570923225714,50.970707966614732
4444,4.444,0.1800418474559253,-0.43582183917155681,0.0030769827882107248,-3.1425845672940516,-0.20773440092031964,3.3196197032061172,10.929288613544115,0.97486614849977238,-0.0013837706089756313,0.22278706804507664,0,0.9799460544878893,0,0.19926296769249088,0,0,-0.14191106906338694,0,0,-0.054322946867274999,0,0.97289604070006241,-0.0083026236538537874,0.2310896916989304,0.0013837706089756311,0,0,944,0,1410.0088503477855,1380.3976153743579,1317.868708537407,1308.9400218250998,0,55.754291220363918,54.342969676096367,51.396626528189671,50.979662543689543
4445,4.4450000000000003,0.18328870539769729,-0.45299768078679314,0.0021797566549046909,-3.0679930603988126,-0.39074683950517192,3.2806430199104648,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1427.5735050843762,1385.1416165711664,1303.9571051572236,1296.5705284781704,0,56.596326600031489,54.568382863300513,50.747371269923654,50.403564753989414
4446,4.4459999999999997,0.18377937807655806,-0.46491827814272546,0.0032694820281263803,-3.1135917010823095,-0.33998513383722256,3.3310725564032895,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1426.8853611045161,1382.6595072939297,1306.0999765476354,1297.8198573769989,0,56.563269219013137,54.450411385409915,50.847230845352399,50.461669378745114
4447,4.4470000000000001,0.18561287369700466,-0.47639450313682374,0.0044785656980564359,-3.0949589468295278,-0.27183038979517188,3.3869260749904413,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1426.4567551601872,1379.9625254170403,1308.1500528620625,1299.0960977094505,0,56.542682462558638,54.322309451030193,50.942816656946718,50.521044578440701
4448,4.4480000000000004,0.18620636777719404,-0.48863453905626786,0.0035469677701539803,-3.1281179944833029,-0.24061140000340692,3.3465793500496583,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1424.6843938812665,1378.5190643407946,1309.1335773887206,1301.5803937590654,0,56.457575534897252,54.25378272383066,50.988691519901309,50.636677743107562
4449,4.4489999999999998,0.18686407558485843,-0.50700162826247952,0.0056380389165799349,-3.154305633802982,-0.48744732922874101,3.4422098991009555,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1423.8341102436993,1374.880406724948,1312.5183766771495,1302.9499155299868,0,56.416758924850043,54.08115023070517,51.146656818339572,50.700454064772856
4450,4.4500000000000002,0.18715183474979943,-0.51456586719144615,0.0034285158610896926,-3.1929298308546148,-0.25101415140143829,3.3445288066517342,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1421.764027498217,1374.6591667334753,1312.3029146253857,1305.6580576390738,0,56.317423221174359,54.070658742516819,51.136597396606163,50.826632637859888
4451,4.4509999999999996,0.1943137110941934,-0.52750675665772395,-0.0018036516611028564,-2.9181505291331509,-0.25878419395810592,3.1110097055403472,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1418.1064422693169,1374.9907865529535,1310.0930226038165,1311.4928155342641,0,56.142032306999255,54.086384801049036,51.033454209078059,51.098780642491988
4452,4.452,0.19081606475573307,-0.53988441637374374,0.0051625700813477393,-3.1182870962181459,-0.24363991270189653,3.4260887682416667,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1420.2350710956998,1369.4245039880745,1316.2199935898489,1308.8760357518934,0,56.244086561458445,53.822592222675347,51.319561987211323,50.976677819510975
4453,4.4530000000000003,0.19358823879047041,-0.55554686004643716,0.0019936572816673381,-3.0320183450134057,-0.37861749113150223,3.2855342215709475,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1416.9577157092695,1368.7913171656055,1316.0029537607336,1313.3012089469366,0,56.086980298121532,53.792607856159741,51.309419453107807,51.183210032049175
4454,4.4539999999999997,0.18955498493711262,-0.57083980182647454,-0.0060891953815619126,-3.2472150700062938,-0.49944743791774626,2.9241321041152069,10.920743430890836,0.97517840449839144,-0.0027675412179512622,0.22140329743610099,0,0.98022641433578162,0,0.19787919708351526,0,0,-0.24811548203985717,0,0,-0.054811243018890954,0,0.97324040883753393,-0.0055350824359025243,0.22970592108995477,0.0027675412179512622,0,0,944,0,1410.3258097244207,1371.8647531877502,1313.4482338109451,1319.7744596216523,0,55.769453839832856,53.938193587055679,51.190075948312092,51.485745346272019
4455,4.4550000000000001,0.18890189601592919,-0.58163924687874047,-0.00028338985668877048,-3.3058235197891745,-0.4207851127612906,3.1873656210258505,11.029389324625384,0.97702632694782554,-0.0027675412179512626,0.2131006737822472,0,0.9805047411280523,0,0.1964954264745396,0,0,-0.35554063539536729,0,0,-0.055238502151554916,0,0.97275530663821397,-0.016605247307707575,0.2310896916989304,0.0083026236538537874,0,0,944,0,1449.3349474735455,1403.13513177595,1295.4574599229124,1289.7345346055733,0,57.644586608509755,55.425758817236243,50.351812884031524,50.085956895721438
4456,4.4559999999999995,0.19451534336223422,-0.59602475275213929,0.00042342238463893844,-3.0780136433244127,-0.5060326570513024,3.2214532148520298,11.029389324625384,0.97702632694782554,-0.0027675412179512626,0.2131006737822472,0,0.9805047411280523,0,0.1964954264745396,0,0,-0.35554063539536729,0,0,-0.055238502151554916,0,0.97275530663821397,-0.016605247307707575,0.2310896916989304,0.0083026236538537874,0,0,944,0,1448.6002403110203,1400.3782782287547,1298.4887438315109,1290.5077264375541,0,57.60910450961218,55.294149964172867,50.492785945109624,50.121852671481953
4457,4.4569999999999999,0.19750197836495589,-0.60572343724264643,-0.003569352895118505,-2.963641373434371,-0.38318242413063419,3.0443697528764493,11.029389324625384,0.97702632694782554,-0.0027675412179512626,0.2131006737822472,0,0.9805047411280523,0,0.1964954264745396,0,0,-0.35554063539536729,0,0,-0.055238502151554916,0,0.97275530663821397,-0.016605247307707575,0.2310896916989304,0.0083026236538537874,0,0,944,0,1445.5801101675947,1400.8916412359335,1298.4703143443724,1293.3525372402532,0,57.463316428632048,55.318650518289459,50.491928535721442,50.253984825803805
4458,4.4580000000000002,0.19290005446571049,-0.61876112290653662,0.00046147021799425314,-3.1857908856031352,-0.41291737085913643,3.2282363601990824,11.029389324625384,0.97702632694782554,-0.0027675412179512626,0.2131006737822472,0,0.9805047411280523,0,0.1964954264745396,0,0,-0.35554063539536729,0,0,-0.055238502151554916,0,0.97275530663821397,-0.016605247307707575,0.2310896916989304,0.0083026236538537874,0,0,944,0,1445.8955256736442,1397.3297157993977,1304.3744062099231,1290.9099080964781,0,57.478537185173536,55.148719387646999,50.766813607674287,50.140526915066943
4459,4.4589999999999996,0.19619315943271207,-0.63770953756090398,-0.0047645435217848475,-3.0482351085832318,-0.71051019319299624,2.996034578236169,11.029389324625384,0.97702632694782554,-0.0027675412179512626,0.2131006737822472,0,0.9805047411280523,0,0.1964954264745396,0,0,-0.35554063539536729,0,0,-0.055238502151554916,0,0.97275530663821397,-0.016605247307707575,0.2310896916989304,0.0083026236538537874,0,0,944,0,1441.1642981712957,1397.8289781660162,1304.4321680263974,1295.5931154147033,0,57.250348976491807,55.172529032864524,50.769504931109566,50.358119375406154
